3710,0.777,0.799,0.7955,0.817,0.795,0.803,0.7955,0.8475,0.672,0.7795,0.7565,0.749,0.6905,0.7905,0.7775
3720,0.777,0.799,0.787,0.8105,0.797,0.8065,0.796,0.849,0.6765,0.783,0.7555,0.7515,0.694,0.7875,0.76
3730,0.771,0.801,0.784,0.809,0.798,0.809,0.796,0.8545,0.669,0.7905,0.7575,0.756,0.703,0.7885,0.757
3740,0.773,0.8,0.7895,0.8055,0.804,0.815,0.801,0.8615,0.668,0.7995,0.749,0.746,0.7015,0.796,0.7585
3750,0.771,0.797,0.7885,0.802,0.8045,0.8185,0.8015,0.862,0.6795,0.801,0.7525,0.741,0.7025,0.8,0.7565
3760,0.7605,0.7945,0.79,0.799,0.7985,0.8115,0.7885,0.845,0.692,0.793,0.747,0.7345,0.699,0.8075,0.754
3770,0.762,0.7935,0.7875,0.7965,0.8005,0.8135,0.7935,0.835,0.7045,0.789,0.745,0.7305,0.704,0.802,0.748
3780,0.7565,0.7935,0.7855,0.7945,0.802,0.811,0.7855,0.824,0.716,0.786,0.745,0.7305,0.709,0.7975,0.7285
3790,0.758,0.786,0.7835,0.7815,0.8015,0.806,0.781,0.813,0.726,0.777,0.7485,0.7235,0.711,0.798,0.727
3800,0.76,0.7855,0.778,0.7695,0.802,0.803,0.778,0.8045,0.725,0.7815,0.7505,0.7195,0.7145,0.7915,0.722
3810,0.7605,0.7815,0.774,0.766,0.799,0.799,0.7805,0.7945,0.7305,0.7865,0.7525,0.723,0.7275,0.7855,0.721
3820,0.7565,0.775,0.772,0.7605,0.7905,0.793,0.7675,0.7865,0.7395,0.7865,0.743,0.7095,0.7255,0.7935,0.731
3830,0.7585,0.767,0.763,0.7565,0.7845,0.7855,0.767,0.7865,0.758,0.7865,0.738,0.7065,0.7175,0.792,0.724
3840,0.744,0.762,0.7635,0.7525,0.7795,0.777,0.761,0.7805,0.7685,0.7785,0.7415,0.7145,0.7255,0.7805,0.718
3850,0.744,0.754,0.759,0.7485,0.7705,0.7725,0.758,0.7725,0.762,0.769,0.7325,0.703,0.7155,0.7755,0.7085
3860,0.7455,0.7395,0.7555,0.7465,0.766,0.775,0.755,0.7685,0.7535,0.7595,0.718,0.691,0.7095,0.757,0.692
3870,0.744,0.738,0.754,0.752,0.7595,0.769,0.7505,0.77,0.7575,0.7545,0.7095,0.681,0.6955,0.744,0.6785
3880,0.739,0.729,0.7495,0.741,0.7545,0.7525,0.746,0.7625,0.758,0.744,0.685,0.655,0.681,0.725,0.6715
3890,0.735,0.727,0.732,0.7205,0.7495,0.7445,0.74,0.7515,0.7515,0.734,0.6695,0.635,0.6695,0.6985,0.6595
3900,0.718,0.722,0.7225,0.709,0.742,0.7295,0.736,0.7425,0.7395,0.7155,0.653,0.617,0.6585,0.6785,0.6375
